M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
12288,4096,6,3,576,3,3,0.229,0.010,5.814158e+10,2.199807e+01,9.040123e-07
12288,4096,6,3,1024,3,3,0.229,0.016,3.815979e+10,1.443789e+01,9.040123e-07
12288,4096,8,3,64,3,3,0.193,0.006,1.381099e+11,3.302035e+01,9.070274e-07
12288,4096,8,3,256,3,3,0.193,0.007,1.154673e+11,2.760679e+01,9.070274e-07
12288,4096,8,3,576,3,3,0.193,0.010,7.731916e+10,1.848605e+01,9.070274e-07
12288,4096,8,3,1024,3,3,0.193,0.018,4.545500e+10,1.086773e+01,9.070274e-07
12288,4096,20,3,64,3,3,0.303,0.010,1.963677e+11,2.952246e+01,9.065863e-07
12288,4096,20,3,256,3,3,0.303,0.014,1.476072e+11,2.219167e+01,9.065863e-07
12288,4096,20,3,576,3,3,0.303,0.022,9.337613e+10,1.403842e+01,9.065863e-07
12288,4096,20,3,1024,3,3,0.303,0.035,5.738430e+10,8.627313e+00,9.065863e-07
12288,4096,32,3,64,3,3,0.408,0.014,2.236786e+11,2.830589e+01,9.086830e-07
12288,4096,32,3,256,3,3,0.408,0.021,1.527629e+11,1.933172e+01,9.086830e-07
12288,4096,32,3,576,3,3,0.408,0.031,1.024315e+11,1.296241e+01,9.086830e-07
12288,4096,32,3,1024,3,3,0.408,0.053,6.119562e+10,7.744132e+00,9.086830e-07
24576,8192,3,3,64,3,3,0.768,0.010,1.252797e+11,7.967233e+01,1.277601e-06
24576,8192,3,3,256,3,3,0.768,0.010,1.151292e+11,7.321707e+01,1.277601e-06
24576,8192,3,3,576,3,3,0.768,0.015,7.918380e+10,5.035737e+01,1.277601e-06
24576,8192,3,3,1024,3,3,0.768,0.025,4.762118e+10,3.028495e+01,1.277601e-06
24576,8192,6,3,64,3,3,0.914,0.014,1.710871e+11,6.471126e+01,1.281940e-06
24576,8192,6,3,256,3,3,0.914,0.016,1.539434e+11,5.822693e+01,1.281940e-06
24576,8192,6,3,576,3,3,0.914,0.021,1.128318e+11,4.267705e+01,1.281940e-06
24576,8192,6,3,1024,3,3,0.914,0.033,7.295148e+10,2.759286e+01,1.281940e-06
24576,8192,8,3,64,3,3,0.771,0.013,2.434628e+11,5.827709e+01,1.282401e-06
24576,8192,8,3,256,3,3,0.771,0.015,2.204387e+11,5.276585e+01,1.282401e-06
24576,8192,8,3,576,3,3,0.771,0.022,1.488355e+11,3.562638e+01,1.282401e-06
24576,8192,8,3,1024,3,3,0.771,0.037,8.815799e+10,2.110216e+01,1.282401e-06
24576,8192,20,3,64,3,3,1.206,0.026,3.091833e+11,4.629723e+01,1.275878e-06
24576,8192,20,3,256,3,3,1.206,0.029,2.771401e+11,4.149907e+01,1.275878e-06
24576,8192,20,3,576,3,3,1.206,0.043,1.891971e+11,2.833046e+01,1.275878e-06
24576,8192,20,3,1024,3,3,1.206,0.071,1.138599e+11,1.704943e+01,1.275878e-06
24576,8192,32,3,64,3,3,1.651,0.039,3.292665e+11,4.219939e+01,1.277182e-06
24576,8192,32,3,256,3,3,1.651,0.045,2.837945e+11,3.637162e+01,1.277182e-06
24576,8192,32,3,576,3,3,1.651,0.066,1.943240e+11,2.490492e+01,1.277182e-06
24576,8192,32,3,1024,3,3,1.651,0.108,1.198472e+11,1.535983e+01,1.277182e-06
49152,16384,3,3,64,3,3,3.088,0.032,1.499671e+11,9.585741e+01,1.809129e-06
49152,16384,3,3,256,3,3,3.088,0.036,1.339865e+11,8.564278e+01,1.809129e-06
49152,16384,3,3,576,3,3,3.088,0.041,1.188080e+11,7.594085e+01,1.809129e-06
49152,16384,3,3,1024,3,3,3.088,0.055,8.777895e+10,5.610738e+01,1.809129e-06
49152,16384,6,3,64,3,3,3.655,0.042,2.288020e+11,8.654196e+01,1.806375e-06
49152,16384,6,3,256,3,3,3.655,0.047,2.059533e+11,7.789967e+01,1.806375e-06
49152,16384,6,3,576,3,3,3.655,0.055,1.756868e+11,6.645170e+01,1.806375e-06
49152,16384,6,3,1024,3,3,3.655,0.071,1.356040e+11,5.129081e+01,1.806375e-06
49152,16384,8,3,64,3,3,3.011,0.041,3.120013e+11,7.289831e+01,1.806868e-06
49152,16384,8,3,256,3,3,3.011,0.046,2.784621e+11,6.506195e+01,1.806868e-06
49152,16384,8,3,576,3,3,3.011,0.063,2.029295e+11,4.741396e+01,1.806868e-06
49152,16384,8,3,1024,3,3,3.011,0.081,1.596909e+11,3.731138e+01,1.806868e-06
49152,16384,20,3,64,3,3,4.750,0.098,3.294875e+11,4.859095e+01,1.804481e-06
49152,16384,20,3,256,3,3,4.750,0.108,2.992212e+11,4.412745e+01,1.804481e-06
49152,16384,20,3,576,3,3,4.750,0.167,1.932703e+11,2.850242e+01,1.804481e-06
49152,16384,20,3,1024,3,3,4.750,0.204,1.582726e+11,2.334116e+01,1.804481e-06
49152,16384,32,3,64,3,3,6.531,0.296,1.741776e+11,2.207213e+01,1.803131e-06
49152,16384,32,3,256,3,3,6.531,0.247,2.083098e+11,2.639742e+01,1.803131e-06
49152,16384,32,3,576,3,3,6.531,0.426,1.208739e+11,1.531738e+01,1.803131e-06
49152,16384,32,3,1024,3,3,6.531,0.486,1.061340e+11,1.344951e+01,1.803131e-06
3072,1024,3,4,64,3,3,0.013,0.002,1.034664e+10,7.114992e+00,4.581087e-07
3072,1024,3,4,256,3,3,0.013,0.002,9.264708e+09,6.370986e+00,4.581087e-07
3072,1024,3,4,576,3,3,0.013,0.003,7.240489e+09,4.979008e+00,4.581087e-07
3072,1024,3,4,1024,3,3,0.013,0.004,5.110084e+09,3.514010e+00,4.581087e-07
3072,1024,6,4,64,3,3,0.015,0.002,1.960838e+10,7.972115e+00,4.577817e-07
3072,1024,6,4,256,3,3,0.015,0.002,1.593165e+10,6.477281e+00,4.577817e-07
3072,1024,6,4,576,3,3,0.015,0.003,1.280972e+10,5.208006e+00,4.577817e-07
3072,1024,6,4,1024,3,3,0.015,0.004,8.521589e+09,3.464595e+00,4.577817e-07
3072,1024,8,4,64,3,3,0.013,0.002,2.718646e+10,6.987381e+00,4.600663e-07
3072,1024,8,4,256,3,3,0.013,0.002,2.146980e+10,5.518101e+00,4.600663e-07
3072,1024,8,4,576,3,3,0.013,0.003,1.642241e+10,4.220837e+00,4.600663e-07
3072,1024,8,4,1024,3,3,0.013,0.005,1.027032e+10,2.639646e+00,4.600663e-07
3072,1024,20,4,64,3,3,0.020,0.002,5.325837e+10,8.613921e+00,4.586238e-07
3072,1024,20,4,256,3,3,0.020,0.004,3.300975e+10,5.338943e+00,4.586238e-07
3072,1024,20,4,576,3,3,0.020,0.005,2.357130e+10,3.812384e+00,4.586238e-07
3072,1024,20,4,1024,3,3,0.020,0.009,1.475118e+10,2.385831e+00,4.586238e-07
3072,1024,32,4,64,3,3,0.027,0.003,7.066413e+10,9.311815e+00,4.587644e-07
3072,1024,32,4,256,3,3,0.027,0.005,3.878709e+10,5.111196e+00,4.587644e-07
3072,1024,32,4,576,3,3,0.027,0.008,2.588021e+10,3.410382e+00,4.587644e-07
3072,1024,32,4,1024,3,3,0.027,0.012,1.637192e+10,2.157421e+00,4.587644e-07
6144,2048,3,4,64,3,3,0.048,0.002,3.204256e+10,2.050892e+01,6.422499e-07
6144,2048,3,4,256,3,3,0.048,0.003,2.470382e+10,1.581175e+01,6.422499e-07
6144,2048,3,4,576,3,3,0.048,0.004,1.779627e+10,1.139055e+01,6.422499e-07
6144,2048,3,4,1024,3,3,0.048,0.006,1.166240e+10,7.464549e+00,6.422499e-07
6144,2048,6,4,64,3,3,0.054,0.003,5.920907e+10,2.118720e+01,6.447736e-07
6144,2048,6,4,256,3,3,0.054,0.004,4.167702e+10,1.491358e+01,6.447736e-07
6144,2048,6,4,576,3,3,0.054,0.005,3.018510e+10,1.080134e+01,6.447736e-07
6144,2048,6,4,1024,3,3,0.054,0.008,1.887054e+10,6.752578e+00,6.447736e-07
6144,2048,8,4,64,3,3,0.048,0.002,8.186384e+10,1.957186e+01,6.454359e-07
6144,2048,8,4,256,3,3,0.048,0.004,5.461389e+10,1.305699e+01,6.454359e-07
6144,2048,8,4,576,3,3,0.048,0.005,3.809397e+10,9.107440e+00,6.454359e-07
6144,2048,8,4,1024,3,3,0.048,0.009,2.243568e+10,5.363883e+00,6.454359e-07
6144,2048,20,4,64,3,3,0.072,0.003,1.449957e+11,2.071592e+01,6.477362e-07
6144,2048,20,4,256,3,3,0.072,0.006,7.854761e+10,1.122230e+01,6.477362e-07
6144,2048,20,4,576,3,3,0.072,0.010,5.170861e+10,7.387745e+00,6.477362e-07
6144,2048,20,4,1024,3,3,0.072,0.016,3.135321e+10,4.479515e+00,6.477362e-07
6144,2048,32,4,64,3,3,0.102,0.004,1.814961e+11,2.297236e+01,6.454561e-07
6144,2048,32,4,256,3,3,0.102,0.009,8.730690e+10,1.105062e+01,6.454561e-07
6144,2048,32,4,576,3,3,0.102,0.014,5.640387e+10,7.139159e+00,6.454561e-07
6144,2048,32,4,1024,3,3,0.102,0.025,3.271061e+10,4.140252e+00,6.454561e-07
12288,4096,3,4,64,3,3,0.193,0.005,5.912939e+10,3.784078e+01,9.175654e-07
12288,4096,3,4,256,3,3,0.193,0.006,5.002431e+10,3.201385e+01,9.175654e-07
12288,4096,3,4,576,3,3,0.193,0.009,3.497128e+10,2.238042e+01,9.175654e-07
12288,4096,3,4,1024,3,3,0.193,0.012,2.429447e+10,1.554763e+01,9.175654e-07
12288,4096,6,4,64,3,3,0.232,0.006,1.042039e+11,3.999117e+01,9.040123e-07
12288,4096,6,4,256,3,3,0.232,0.007,8.233009e+10,3.159647e+01,9.040123e-07
12288,4096,6,4,576,3,3,0.232,0.010,5.826350e+10,2.236025e+01,9.040123e-07
12288,4096,6,4,1024,3,3,0.232,0.015,3.942119e+10,1.512898e+01,9.040123e-07
12288,4096,8,4,64,3,3,0.199,0.006,1.366339e+11,3.383452e+01,9.070274e-07
12288,4096,8,4,256,3,3,0.199,0.007,1.108361e+11,2.744624e+01,9.070274e-07
12288,4096,8,4,576,3,3,0.199,0.010,8.042516e+10,1.991560e+01,9.070274e-07
12288,4096,8,4,1024,3,3,0.199,0.017,4.707310e+10,1.165666e+01,9.070274e-07
12288,4096,20,4,64,3,3,0.301,0.011,1.880761e+11,2.813352e+01,9.065863e-07
12288,4096,20,4,256,3,3,0.301,0.013,1.530858e+11,2.289947e+01,9.065863e-07
12288,4096,20,4,576,3,3,0.301,0.019,1.056523e+11,1.580409e+01,9.065863e-07
12288,4096,20,4,1024,3,3,0.301,0.033,6.183749e+10,9.250013e+00,9.065863e-07
12288,4096,32,4,64,3,3,0.404,0.018,1.825210e+11,2.291947e+01,9.086830e-07
12288,4096,32,4,256,3,3,0.404,0.019,1.715296e+11,2.153926e+01,9.086830e-07
12288,4096,32,4,576,3,3,0.404,0.030,1.087593e+11,1.365709e+01,9.086830e-07
12288,4096,32,4,1024,3,3,0.404,0.049,6.638885e+10,8.336561e+00,9.086830e-07
24576,8192,3,4,64,3,3,0.773,0.010,1.207905e+11,7.726791e+01,1.277601e-06
24576,8192,3,4,256,3,3,0.773,0.011,1.074169e+11,6.871304e+01,1.277601e-06
24576,8192,3,4,576,3,3,0.773,0.016,7.434038e+10,4.755446e+01,1.277601e-06
24576,8192,3,4,1024,3,3,0.773,0.026,4.704709e+10,3.009534e+01,1.277601e-06
24576,8192,6,4,64,3,3,0.914,0.014,1.748412e+11,6.617027e+01,1.281940e-06
24576,8192,6,4,256,3,3,0.914,0.016,1.540187e+11,5.828978e+01,1.281940e-06
