M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
8192,8192,3,1,256,4,4,0.258,0.004,8.961786e+10,5.738147e+01,1.234737e-06
8192,8192,3,1,576,4,4,0.258,0.005,7.908107e+10,5.063486e+01,1.234737e-06
8192,8192,3,1,1024,4,4,0.258,0.007,6.085363e+10,3.896401e+01,1.234737e-06
8192,8192,6,1,64,4,4,0.327,0.004,2.195704e+11,8.907493e+01,1.233955e-06
8192,8192,6,1,256,4,4,0.327,0.005,1.787078e+11,7.249783e+01,1.233955e-06
8192,8192,6,1,576,4,4,0.327,0.005,1.579949e+11,6.409506e+01,1.233955e-06
8192,8192,6,1,1024,4,4,0.327,0.007,1.193565e+11,4.842030e+01,1.233955e-06
8192,8192,8,1,64,4,4,0.257,0.004,2.931598e+11,7.012688e+01,1.232944e-06
8192,8192,8,1,256,4,4,0.257,0.004,2.387817e+11,5.711907e+01,1.232944e-06
8192,8192,8,1,576,4,4,0.257,0.005,2.112254e+11,5.052732e+01,1.232944e-06
8192,8192,8,1,1024,4,4,0.257,0.007,1.593375e+11,3.811520e+01,1.232944e-06
8192,8192,20,1,64,4,4,0.402,0.007,3.742673e+11,5.601508e+01,1.234588e-06
8192,8192,20,1,256,4,4,0.402,0.007,3.770405e+11,5.643013e+01,1.234588e-06
8192,8192,20,1,576,4,4,0.402,0.006,4.794511e+11,7.175750e+01,1.234588e-06
8192,8192,20,1,1024,4,4,0.402,0.007,3.904870e+11,5.844261e+01,1.234588e-06
8192,8192,32,1,64,4,4,0.572,0.009,4.669983e+11,6.214689e+01,1.234081e-06
8192,8192,32,1,256,4,4,0.572,0.007,6.032329e+11,8.027663e+01,1.234081e-06
8192,8192,32,1,576,4,4,0.572,0.009,4.812156e+11,6.403889e+01,1.234081e-06
8192,8192,32,1,1024,4,4,0.572,0.007,6.273595e+11,8.348734e+01,1.234081e-06
16384,16384,3,1,64,4,4,1.033,0.010,1.659084e+11,1.063696e+02,1.741546e-06
16384,16384,3,1,256,4,4,1.033,0.013,1.229025e+11,7.879706e+01,1.741546e-06
16384,16384,3,1,576,4,4,1.033,0.015,1.041363e+11,6.676537e+01,1.741546e-06
16384,16384,3,1,1024,4,4,1.033,0.017,9.306948e+10,5.967007e+01,1.741546e-06
16384,16384,6,1,64,4,4,1.250,0.010,3.319117e+11,1.288258e+02,1.741912e-06
16384,16384,6,1,256,4,4,1.250,0.013,2.441526e+11,9.476359e+01,1.741912e-06
16384,16384,6,1,576,4,4,1.250,0.016,2.074451e+11,8.051623e+01,1.741912e-06
16384,16384,6,1,1024,4,4,1.250,0.017,1.842474e+11,7.151244e+01,1.741912e-06
16384,16384,8,1,64,4,4,1.057,0.010,4.431606e+11,1.090194e+02,1.739362e-06
16384,16384,8,1,256,4,4,1.057,0.013,3.266613e+11,8.036007e+01,1.739362e-06
16384,16384,8,1,576,4,4,1.057,0.015,2.771177e+11,6.817212e+01,1.739362e-06
16384,16384,8,1,1024,4,4,1.057,0.018,2.448732e+11,6.023984e+01,1.739362e-06
16384,16384,20,1,64,4,4,1.613,0.024,4.482575e+11,6.731843e+01,1.741687e-06
16384,16384,20,1,256,4,4,1.613,0.022,4.857522e+11,7.294931e+01,1.741687e-06
16384,16384,20,1,576,4,4,1.613,0.018,6.052294e+11,9.089217e+01,1.741687e-06
16384,16384,20,1,1024,4,4,1.613,0.018,6.000404e+11,9.011289e+01,1.741687e-06
16384,16384,32,1,64,4,4,2.247,0.032,5.376854e+11,7.032356e+01,1.739917e-06
16384,16384,32,1,256,4,4,2.247,0.022,7.739769e+11,1.012280e+02,1.739917e-06
16384,16384,32,1,576,4,4,2.247,0.031,5.603998e+11,7.329436e+01,1.739917e-06
16384,16384,32,1,1024,4,4,2.247,0.018,9.738196e+11,1.273653e+02,1.739917e-06
1024,1024,3,2,64,4,4,0.004,0.002,3.735657e+09,2.568511e+00,4.549403e-07
1024,1024,3,2,256,4,4,0.004,0.002,3.778153e+09,2.597729e+00,4.549403e-07
1024,1024,3,2,576,4,4,0.004,0.002,3.628300e+09,2.494696e+00,4.549403e-07
1024,1024,3,2,1024,4,4,0.004,0.002,3.449082e+09,2.371471e+00,4.549403e-07
1024,1024,6,2,64,4,4,0.011,0.002,7.464635e+09,6.359978e+00,4.546089e-07
1024,1024,6,2,256,4,4,0.011,0.002,7.554358e+09,6.436423e+00,4.546089e-07
1024,1024,6,2,576,4,4,0.011,0.002,7.346737e+09,6.259527e+00,4.546089e-07
1024,1024,6,2,1024,4,4,0.011,0.002,6.903044e+09,5.881494e+00,4.546089e-07
1024,1024,8,2,64,4,4,0.004,0.002,9.908282e+09,2.543994e+00,4.580087e-07
1024,1024,8,2,256,4,4,0.004,0.002,1.006367e+10,2.583890e+00,4.580087e-07
1024,1024,8,2,576,4,4,0.004,0.002,9.680778e+09,2.485581e+00,4.580087e-07
1024,1024,8,2,1024,4,4,0.004,0.002,9.186660e+09,2.358714e+00,4.580087e-07
1024,1024,20,2,64,4,4,0.007,0.002,2.449671e+10,3.943148e+00,4.461217e-07
1024,1024,20,2,256,4,4,0.007,0.002,2.522161e+10,4.059831e+00,4.461217e-07
1024,1024,20,2,576,4,4,0.007,0.002,2.414241e+10,3.886116e+00,4.461217e-07
1024,1024,20,2,1024,4,4,0.007,0.002,2.294221e+10,3.692925e+00,4.461217e-07
1024,1024,32,2,64,4,4,0.009,0.002,3.923950e+10,5.345699e+00,4.481855e-07
1024,1024,32,2,256,4,4,0.009,0.002,4.021974e+10,5.479240e+00,4.481855e-07
1024,1024,32,2,576,4,4,0.009,0.002,3.911946e+10,5.329345e+00,4.481855e-07
1024,1024,32,2,1024,4,4,0.009,0.002,3.477651e+10,4.737694e+00,4.481855e-07
2048,2048,3,2,64,4,4,0.017,0.002,1.326980e+10,9.114873e+00,6.206359e-07
2048,2048,3,2,256,4,4,0.017,0.002,1.358354e+10,9.330376e+00,6.206359e-07
2048,2048,3,2,576,4,4,0.017,0.002,1.282475e+10,8.809173e+00,6.206359e-07
2048,2048,3,2,1024,4,4,0.017,0.002,1.146427e+10,7.874678e+00,6.206359e-07
2048,2048,6,2,64,4,4,0.020,0.002,2.647120e+10,1.075548e+01,6.261588e-07
2048,2048,6,2,256,4,4,0.020,0.002,2.712582e+10,1.102146e+01,6.261588e-07
2048,2048,6,2,576,4,4,0.020,0.002,2.404167e+10,9.768339e+00,6.261588e-07
2048,2048,6,2,1024,4,4,0.020,0.002,2.231842e+10,9.068168e+00,6.261588e-07
2048,2048,8,2,64,4,4,0.017,0.002,3.515236e+10,9.023904e+00,6.255457e-07
2048,2048,8,2,256,4,4,0.017,0.002,3.618997e+10,9.290266e+00,6.255457e-07
2048,2048,8,2,576,4,4,0.017,0.002,3.383116e+10,8.684741e+00,6.255457e-07
2048,2048,8,2,1024,4,4,0.017,0.002,3.072897e+10,7.888382e+00,6.255457e-07
2048,2048,20,2,64,4,4,0.027,0.002,8.644350e+10,1.389076e+01,6.284363e-07
2048,2048,20,2,256,4,4,0.027,0.002,8.635092e+10,1.387588e+01,6.284363e-07
2048,2048,20,2,576,4,4,0.027,0.002,8.336670e+10,1.339634e+01,6.284363e-07
2048,2048,20,2,1024,4,4,0.027,0.002,7.569514e+10,1.216358e+01,6.284363e-07
2048,2048,32,2,64,4,4,0.037,0.002,1.357926e+11,1.847719e+01,6.249142e-07
2048,2048,32,2,256,4,4,0.037,0.002,1.377855e+11,1.874837e+01,6.249142e-07
2048,2048,32,2,576,4,4,0.037,0.002,1.362633e+11,1.854125e+01,6.249142e-07
2048,2048,32,2,1024,4,4,0.037,0.002,1.222739e+11,1.663772e+01,6.249142e-07
4096,4096,3,2,64,4,4,0.069,0.002,4.220165e+10,2.887570e+01,8.689354e-07
4096,4096,3,2,256,4,4,0.069,0.002,4.161259e+10,2.847265e+01,8.689354e-07
4096,4096,3,2,576,4,4,0.069,0.003,4.007992e+10,2.742394e+01,8.689354e-07
4096,4096,3,2,1024,4,4,0.069,0.003,3.423577e+10,2.342519e+01,8.689354e-07
4096,4096,6,2,64,4,4,0.082,0.002,8.375094e+10,3.400738e+01,8.768309e-07
4096,4096,6,2,256,4,4,0.082,0.002,8.394602e+10,3.408659e+01,8.768309e-07
4096,4096,6,2,576,4,4,0.082,0.003,8.018491e+10,3.255938e+01,8.768309e-07
4096,4096,6,2,1024,4,4,0.082,0.003,6.846456e+10,2.780029e+01,8.768309e-07
4096,4096,8,2,64,4,4,0.063,0.002,1.112643e+11,2.598082e+01,8.742026e-07
4096,4096,8,2,256,4,4,0.063,0.002,1.112159e+11,2.596952e+01,8.742026e-07
4096,4096,8,2,576,4,4,0.063,0.003,1.069586e+11,2.497542e+01,8.742026e-07
4096,4096,8,2,1024,4,4,0.063,0.003,9.128496e+10,2.131554e+01,8.742026e-07
4096,4096,20,2,64,4,4,0.100,0.003,2.502013e+11,3.743117e+01,8.762336e-07
4096,4096,20,2,256,4,4,0.100,0.003,2.406944e+11,3.600890e+01,8.762336e-07
4096,4096,20,2,576,4,4,0.100,0.003,2.664021e+11,3.985488e+01,8.762336e-07
4096,4096,20,2,1024,4,4,0.100,0.003,2.277923e+11,3.407869e+01,8.762336e-07
4096,4096,32,2,64,4,4,0.177,0.003,3.432534e+11,5.655612e+01,8.772438e-07
4096,4096,32,2,256,4,4,0.177,0.003,3.850619e+11,6.344469e+01,8.772438e-07
4096,4096,32,2,576,4,4,0.177,0.003,3.090509e+11,5.092075e+01,8.772438e-07
4096,4096,32,2,1024,4,4,0.177,0.003,3.645979e+11,6.007294e+01,8.772438e-07
8192,8192,3,2,64,4,4,0.258,0.004,1.131053e+11,7.246078e+01,1.234737e-06
8192,8192,3,2,256,4,4,0.258,0.004,9.948589e+10,6.373554e+01,1.234737e-06
8192,8192,3,2,576,4,4,0.258,0.005,7.443278e+10,4.768529e+01,1.234737e-06
8192,8192,3,2,1024,4,4,0.258,0.007,5.670977e+10,3.633106e+01,1.234737e-06
8192,8192,6,2,64,4,4,0.305,0.004,2.255554e+11,8.545581e+01,1.233955e-06
8192,8192,6,2,256,4,4,0.305,0.004,1.988108e+11,7.532313e+01,1.233955e-06
8192,8192,6,2,576,4,4,0.305,0.005,1.489074e+11,5.641632e+01,1.233955e-06
8192,8192,6,2,1024,4,4,0.305,0.007,1.131937e+11,4.288551e+01,1.233955e-06
8192,8192,8,2,64,4,4,0.257,0.004,2.996991e+11,7.166771e+01,1.232944e-06
8192,8192,8,2,256,4,4,0.257,0.004,2.650233e+11,6.337561e+01,1.232944e-06
8192,8192,8,2,576,4,4,0.257,0.005,1.982138e+11,4.739930e+01,1.232944e-06
8192,8192,8,2,1024,4,4,0.257,0.007,1.507883e+11,3.605834e+01,1.232944e-06
8192,8192,20,2,64,4,4,0.402,0.006,4.675256e+11,7.007658e+01,1.234588e-06
8192,8192,20,2,256,4,4,0.402,0.006,4.364186e+11,6.541401e+01,1.234588e-06
8192,8192,20,2,576,4,4,0.402,0.005,4.957824e+11,7.431195e+01,1.234588e-06
8192,8192,20,2,1024,4,4,0.402,0.007,3.769741e+11,5.650398e+01,1.234588e-06
8192,8192,32,2,64,4,4,0.583,0.008,5.708138e+11,7.745375e+01,1.234081e-06
8192,8192,32,2,256,4,4,0.583,0.006,6.925440e+11,9.397134e+01,1.234081e-06
8192,8192,32,2,576,4,4,0.583,0.009,4.636538e+11,6.291320e+01,1.234081e-06
8192,8192,32,2,1024,4,4,0.583,0.007,6.010046e+11,8.155035e+01,1.234081e-06
16384,16384,3,2,64,4,4,1.080,0.008,2.100102e+11,1.407646e+02,1.741546e-06
16384,16384,3,2,256,4,4,1.080,0.011,1.489104e+11,9.981093e+01,1.741546e-06
16384,16384,3,2,576,4,4,1.080,0.017,9.539007e+10,6.393759e+01,1.741546e-06
16384,16384,3,2,1024,4,4,1.080,0.018,8.807181e+10,5.903234e+01,1.741546e-06
16384,16384,6,2,64,4,4,1.219,0.008,4.177336e+11,1.581074e+02,1.741912e-06
16384,16384,6,2,256,4,4,1.219,0.011,2.982691e+11,1.128915e+02,1.741912e-06
16384,16384,6,2,576,4,4,1.219,0.017,1.908690e+11,7.224177e+01,1.741912e-06
16384,16384,6,2,1024,4,4,1.219,0.018,1.760365e+11,6.662781e+01,1.741912e-06
16384,16384,8,2,64,4,4,1.026,0.008,5.561992e+11,1.328849e+02,1.739362e-06
16384,16384,8,2,256,4,4,1.026,0.011,3.972684e+11,9.491382e+01,1.739362e-06
16384,16384,8,2,576,4,4,1.026,0.017,2.547432e+11,6.086225e+01,1.739362e-06
16384,16384,8,2,1024,4,4,1.026,0.018,2.347216e+11,5.607878e+01,1.739362e-06
16384,16384,20,2,64,4,4,1.649,0.018,6.083001e+11,9.339909e+01,1.741687e-06
16384,16384,20,2,256,4,4,1.649,0.018,6.008263e+11,9.225156e+01,1.741687e-06
16384,16384,20,2,576,4,4,1.649,0.017,6.355077e+11,9.757657e+01,1.741687e-06
16384,16384,20,2,1024,4,4,1.649,0.018,5.862389e+11,9.001180e+01,1.741687e-06
16384,16384,32,2,64,4,4,2.324,0.025,6.941769e+11,9.390889e+01,1.739917e-06
16384,16384,32,2,256,4,4,2.324,0.018,9.534562e+11,1.289844e+02,1.739917e-06
16384,16384,32,2,576,4,4,2.324,0.032,5.350894e+11,7.238739e+01,1.739917e-06
16384,16384,32,2,1024,4,4,2.324,0.018,9.356066e+11,1.265697e+02,1.739917e-06
1024,1024,3,3,64,4,4,0.009,0.002,2.947699e+09,4.293567e+00,4.549403e-07
1024,1024,3,3,256,4,4,0.009,0.003,2.391722e+09,3.483742e+00,4.549403e-07
1024,1024,3,3,576,4,4,0.009,0.003,2.409599e+09,3.509781e+00,4.549403e-07
1024,1024,3,3,1024,4,4,0.009,0.003,2.426800e+09,3.534835e+00,4.549403e-07
1024,1024,6,3,64,4,4,0.011,0.003,4.797522e+09,4.087148e+00,4.546089e-07
1024,1024,6,3,256,4,4,0.011,0.003,4.052505e+09,3.452446e+00,4.546089e-07
1024,1024,6,3,576,4,4,0.011,0.003,4.024786e+09,3.428831e+00,4.546089e-07
1024,1024,6,3,1024,4,4,0.011,0.003,4.027130e+09,3.430828e+00,4.546089e-07
1024,1024,8,3,64,4,4,0.008,0.003,6.192794e+09,3.085617e+00,4.580087e-07
1024,1024,8,3,256,4,4,0.008,0.003,5.310136e+09,2.645825e+00,4.580087e-07
1024,1024,8,3,576,4,4,0.008,0.003,5.313450e+09,2.647476e+00,4.580087e-07
1024,1024,8,3,1024,4,4,0.008,0.003,5.306325e+09,2.643926e+00,4.580087e-07
1024,1024,20,3,64,4,4,0.013,0.004,9.801088e+09,3.100542e+00,4.461217e-07
1024,1024,20,3,256,4,4,0.013,0.005,8.055651e+09,2.548379e+00,4.461217e-07
1024,1024,20,3,576,4,4,0.013,0.005,8.053608e+09,2.547733e+00,4.461217e-07
1024,1024,20,3,1024,4,4,0.013,0.005,8.036588e+09,2.542349e+00,4.461217e-07
1024,1024,32,3,64,4,4,0.009,0.006,1.150079e+10,1.567231e+00,4.481855e-07
1024,1024,32,3,256,4,4,0.009,0.007,9.209694e+09,1.255020e+00,4.481855e-07
1024,1024,32,3,576,4,4,0.009,0.007,9.200592e+09,1.253780e+00,4.481855e-07
1024,1024,32,3,1024,4,4,0.009,0.007,9.208276e+09,1.254827e+00,4.481855e-07
2048,2048,3,3,64,4,4,0.037,0.003,8.883138e+09,1.293432e+01,6.206359e-07
2048,2048,3,3,256,4,4,0.037,0.004,6.821819e+09,9.932928e+00,6.206359e-07
2048,2048,3,3,576,4,4,0.037,0.005,4.623924e+09,6.732676e+00,6.206359e-07
2048,2048,3,3,1024,4,4,0.037,0.005,4.603040e+09,6.702269e+00,6.206359e-07
2048,2048,6,3,64,4,4,0.020,0.004,1.338316e+10,5.438191e+00,6.261588e-07
2048,2048,6,3,256,4,4,0.020,0.005,1.068941e+10,4.343597e+00,6.261588e-07
2048,2048,6,3,576,4,4,0.020,0.007,7.176150e+09,2.915999e+00,6.261588e-07
2048,2048,6,3,1024,4,4,0.020,0.007,7.198620e+09,2.925129e+00,6.261588e-07
2048,2048,8,3,64,4,4,0.017,0.004,1.689877e+10,4.340907e+00,6.255457e-07
2048,2048,8,3,256,4,4,0.017,0.005,1.396508e+10,3.587309e+00,6.255457e-07
2048,2048,8,3,576,4,4,0.017,0.008,8.491306e+09,2.181221e+00,6.255457e-07
2048,2048,8,3,1024,4,4,0.017,0.008,8.488447e+09,2.180487e+00,6.255457e-07
2048,2048,20,3,64,4,4,0.053,0.007,2.380824e+10,7.469119e+00,6.284363e-07
2048,2048,20,3,256,4,4,0.053,0.009,1.954050e+10,6.130243e+00,6.284363e-07
2048,2048,20,3,576,4,4,0.053,0.014,1.225120e+10,3.843444e+00,6.284363e-07
2048,2048,20,3,1024,4,4,0.053,0.014,1.224840e+10,3.842567e+00,6.284363e-07
2048,2048,32,3,64,4,4,0.046,0.010,2.650708e+10,4.561486e+00,6.249142e-07
2048,2048,32,3,256,4,4,0.046,0.013,2.099142e+10,3.612320e+00,6.249142e-07
2048,2048,32,3,576,4,4,0.046,0.019,1.392402e+10,2.396124e+00,6.249142e-07
2048,2048,32,3,1024,4,4,0.046,0.019,1.390672e+10,2.393145e+00,6.249142e-07
4096,4096,3,3,64,4,4,0.069,0.004,2.341579e+10,1.607983e+01,8.689354e-07
4096,4096,3,3,256,4,4,0.069,0.006,1.758971e+10,1.207901e+01,8.689354e-07
4096,4096,3,3,576,4,4,0.069,0.011,9.148483e+09,6.282343e+00,8.689354e-07
4096,4096,3,3,1024,4,4,0.069,0.020,5.048269e+09,3.466690e+00,8.689354e-07
4096,4096,6,3,64,4,4,0.082,0.006,3.294690e+10,1.337841e+01,8.768309e-07
4096,4096,6,3,256,4,4,0.082,0.008,2.391314e+10,9.710163e+00,8.768309e-07
4096,4096,6,3,576,4,4,0.082,0.014,1.412067e+10,5.733835e+00,8.768309e-07
4096,4096,6,3,1024,4,4,0.082,0.026,7.744016e+09,3.144533e+00,8.768309e-07
4096,4096,8,3,64,4,4,0.069,0.007,4.120095e+10,1.059150e+01,8.742026e-07
4096,4096,8,3,256,4,4,0.069,0.008,3.217834e+10,8.272063e+00,8.742026e-07
4096,4096,8,3,576,4,4,0.069,0.016,1.692099e+10,4.349867e+00,8.742026e-07
4096,4096,8,3,1024,4,4,0.069,0.029,9.382127e+09,2.411856e+00,8.742026e-07
4096,4096,20,3,64,4,4,0.108,0.013,5.327592e+10,8.574957e+00,8.762336e-07
4096,4096,20,3,256,4,4,0.108,0.016,4.135588e+10,6.656382e+00,8.762336e-07
4096,4096,20,3,576,4,4,0.108,0.028,2.376836e+10,3.825606e+00,8.762336e-07
4096,4096,20,3,1024,4,4,0.108,0.052,1.300493e+10,2.093192e+00,8.762336e-07
4096,4096,32,3,64,4,4,0.146,0.019,5.746783e+10,7.816958e+00,8.772438e-07
4096,4096,32,3,256,4,4,0.146,0.025,4.311613e+10,5.864794e+00,8.772438e-07
4096,4096,32,3,576,4,4,0.146,0.042,2.534506e+10,3.447517e+00,8.772438e-07
4096,4096,32,3,1024,4,4,0.146,0.075,1.429219e+10,1.944069e+00,8.772438e-07
8192,8192,3,3,64,4,4,0.274,0.007,5.589137e+10,3.807646e+01,1.234737e-06
8192,8192,3,3,256,4,4,0.274,0.010,4.030244e+10,2.745637e+01,1.234737e-06
8192,8192,3,3,576,4,4,0.274,0.021,1.952816e+10,1.330372e+01,1.234737e-06
8192,8192,3,3,1024,4,4,0.274,0.040,9.946108e+09,6.775868e+00,1.234737e-06
8192,8192,6,3,64,4,4,0.305,0.011,7.561728e+10,2.866124e+01,1.233955e-06
8192,8192,6,3,256,4,4,0.305,0.016,5.176624e+10,1.962097e+01,1.233955e-06
8192,8192,6,3,576,4,4,0.305,0.027,2.954125e+10,1.119703e+01,1.233955e-06
8192,8192,6,3,1024,4,4,0.305,0.053,1.529261e+10,5.796362e+00,1.233955e-06
8192,8192,8,3,64,4,4,0.287,0.011,9.442324e+10,2.526543e+01,1.232944e-06
8192,8192,8,3,256,4,4,0.287,0.015,7.128445e+10,1.907404e+01,1.232944e-06
8192,8192,8,3,576,4,4,0.287,0.030,3.553358e+10,9.507949e+00,1.232944e-06
8192,8192,8,3,1024,4,4,0.287,0.058,1.855601e+10,4.965152e+00,1.232944e-06
8192,8192,20,3,64,4,4,0.418,0.023,1.150089e+11,1.791697e+01,1.234588e-06
8192,8192,20,3,256,4,4,0.418,0.031,8.679454e+10,1.352152e+01,1.234588e-06
8192,8192,20,3,576,4,4,0.418,0.057,4.676105e+10,7.284794e+00,1.234588e-06
8192,8192,20,3,1024,4,4,0.418,0.102,2.638931e+10,4.111128e+00,1.234588e-06
8192,8192,32,3,64,4,4,0.585,0.037,1.153139e+11,1.571696e+01,1.234081e-06
8192,8192,32,3,256,4,4,0.585,0.050,8.629548e+10,1.176184e+01,1.234081e-06
8192,8192,32,3,576,4,4,0.585,0.084,5.125532e+10,6.985957e+00,1.234081e-06
8192,8192,32,3,1024,4,4,0.585,0.148,2.893722e+10,3.944063e+00,1.234081e-06
16384,16384,3,3,64,4,4,1.031,0.016,1.014134e+11,6.494180e+01,1.741546e-06
16384,16384,3,3,256,4,4,1.031,0.019,8.527307e+10,5.460606e+01,1.741546e-06
16384,16384,3,3,576,4,4,1.031,0.042,3.831048e+10,2.453276e+01,1.741546e-06
16384,16384,3,3,1024,4,4,1.031,0.081,1.988011e+10,1.273057e+01,1.741546e-06
16384,16384,6,3,64,4,4,1.271,0.023,1.417615e+11,5.593232e+01,1.741912e-06
16384,16384,6,3,256,4,4,1.271,0.030,1.084088e+11,4.277293e+01,1.741912e-06
16384,16384,6,3,576,4,4,1.271,0.056,5.760626e+10,2.272868e+01,1.741912e-06
16384,16384,6,3,1024,4,4,1.271,0.105,3.066643e+10,1.209951e+01,1.741912e-06
16384,16384,8,3,64,4,4,1.059,0.024,1.764738e+11,4.352285e+01,1.739362e-06
16384,16384,8,3,256,4,4,1.059,0.029,1.480812e+11,3.652052e+01,1.739362e-06
16384,16384,8,3,576,4,4,1.059,0.061,7.035529e+10,1.735137e+01,1.739362e-06
16384,16384,8,3,1024,4,4,1.059,0.117,3.656909e+10,9.018850e+00,1.739362e-06
16384,16384,20,3,64,4,4,1.729,0.050,2.128979e+11,3.428335e+01,1.741687e-06
16384,16384,20,3,256,4,4,1.729,0.063,1.700763e+11,2.738770e+01,1.741687e-06
16384,16384,20,3,576,4,4,1.729,0.117,9.188878e+10,1.479702e+01,1.741687e-06
16384,16384,20,3,1024,4,4,1.729,0.206,5.216031e+10,8.399472e+00,1.741687e-06
16384,16384,32,3,64,4,4,2.285,0.077,2.219589e+11,2.951663e+01,1.739917e-06
16384,16384,32,3,256,4,4,2.285,0.098,1.751435e+11,2.329100e+01,1.739917e-06
16384,16384,32,3,576,4,4,2.285,0.169,1.014639e+11,1.349291e+01,1.739917e-06
16384,16384,32,3,1024,4,4,2.285,0.298,5.759884e+10,7.659631e+00,1.739917e-06
1024,1024,3,4,64,4,4,0.009,0.002,2.886870e+09,4.205761e+00,4.549403e-07
1024,1024,3,4,256,4,4,0.009,0.003,2.454694e+09,3.576141e+00,4.549403e-07
1024,1024,3,4,576,4,4,0.009,0.003,2.451477e+09,3.571455e+00,4.549403e-07
1024,1024,3,4,1024,4,4,0.009,0.003,2.443403e+09,3.559692e+00,4.549403e-07
1024,1024,6,4,64,4,4,0.011,0.002,5.370925e+09,4.575885e+00,4.546089e-07
1024,1024,6,4,256,4,4,0.011,0.003,4.375752e+09,3.728024e+00,4.546089e-07
1024,1024,6,4,576,4,4,0.011,0.003,4.366584e+09,3.720213e+00,4.546089e-07
1024,1024,6,4,1024,4,4,0.011,0.003,4.351738e+09,3.707565e+00,4.546089e-07
1024,1024,8,4,64,4,4,0.008,0.002,7.570369e+09,3.793432e+00,4.580087e-07
1024,1024,8,4,256,4,4,0.008,0.003,5.726467e+09,2.869472e+00,4.580087e-07
1024,1024,8,4,576,4,4,0.008,0.003,5.720397e+09,2.866430e+00,4.580087e-07
1024,1024,8,4,1024,4,4,0.008,0.003,5.704277e+09,2.858353e+00,4.580087e-07
1024,1024,20,4,64,4,4,0.013,0.003,1.448337e+10,4.545038e+00,4.461217e-07
1024,1024,20,4,256,4,4,0.013,0.005,9.162038e+09,2.875146e+00,4.461217e-07
1024,1024,20,4,576,4,4,0.013,0.005,9.192172e+09,2.884603e+00,4.461217e-07
1024,1024,20,4,1024,4,4,0.013,0.005,9.219628e+09,2.893218e+00,4.461217e-07
1024,1024,32,4,64,4,4,0.009,0.003,1.926576e+10,2.611626e+00,4.481855e-07
1024,1024,32,4,256,4,4,0.009,0.006,1.174449e+10,1.592059e+00,4.481855e-07
1024,1024,32,4,576,4,4,0.009,0.006,1.164428e+10,1.578475e+00,4.481855e-07
1024,1024,32,4,1024,4,4,0.009,0.006,1.165576e+10,1.580030e+00,4.481855e-07
2048,2048,3,4,64,4,4,0.037,0.003,8.729294e+09,1.271243e+01,6.206359e-07
2048,2048,3,4,256,4,4,0.037,0.004,6.914237e+09,1.006917e+01,6.206359e-07
2048,2048,3,4,576,4,4,0.037,0.005,4.614802e+09,6.720517e+00,6.206359e-07
2048,2048,3,4,1024,4,4,0.037,0.005,4.594139e+09,6.690425e+00,6.206359e-07
2048,2048,6,4,64,4,4,0.043,0.003,1.573661e+10,1.340397e+01,6.261588e-07
2048,2048,6,4,256,4,4,0.043,0.004,1.187678e+10,1.011628e+01,6.261588e-07
2048,2048,6,4,576,4,4,0.043,0.007,7.491507e+09,6.381038e+00,6.261588e-07
2048,2048,6,4,1024,4,4,0.043,0.007,7.481493e+09,6.372508e+00,6.261588e-07
2048,2048,8,4,64,4,4,0.033,0.003,2.279387e+10,1.136034e+01,6.255457e-07
2048,2048,8,4,256,4,4,0.033,0.004,1.540832e+10,7.679421e+00,6.255457e-07
2048,2048,8,4,576,4,4,0.033,0.008,8.777431e+09,4.374623e+00,6.255457e-07
2048,2048,8,4,1024,4,4,0.033,0.008,8.754980e+09,4.363433e+00,6.255457e-07
2048,2048,20,4,64,4,4,0.040,0.004,3.912935e+10,9.378348e+00,6.284363e-07
2048,2048,20,4,256,4,4,0.040,0.007,2.246081e+10,5.383306e+00,6.284363e-07
2048,2048,20,4,576,4,4,0.040,0.013,1.321496e+10,3.167303e+00,6.284363e-07
2048,2048,20,4,1024,4,4,0.040,0.013,1.327437e+10,3.181541e+00,6.284363e-07
2048,2048,32,4,64,4,4,0.036,0.005,4.947333e+10,6.703116e+00,6.249142e-07
2048,2048,32,4,256,4,4,0.036,0.010,2.558336e+10,3.466275e+00,6.249142e-07
2048,2048,32,4,576,4,4,0.036,0.018,1.517078e+10,2.055481e+00,6.249142e-07
2048,2048,32,4,1024,4,4,0.036,0.018,1.517114e+10,2.055529e+00,6.249142e-07
4096,4096,3,4,64,4,4,0.078,0.004,2.330189e+10,1.805429e+01,8.689354e-07
4096,4096,3,4,256,4,4,0.078,0.006,1.630812e+10,1.263552e+01,8.689354e-07
4096,4096,3,4,576,4,4,0.078,0.011,9.213132e+09,7.138329e+00,8.689354e-07
4096,4096,3,4,1024,4,4,0.078,0.020,5.033546e+09,3.899989e+00,8.689354e-07
4096,4096,6,4,64,4,4,0.082,0.005,4.071521e+10,1.654694e+01,8.768309e-07
4096,4096,6,4,256,4,4,0.082,0.008,2.571254e+10,1.044975e+01,8.768309e-07
4096,4096,6,4,576,4,4,0.082,0.014,1.473922e+10,5.990121e+00,8.768309e-07
4096,4096,6,4,1024,4,4,0.082,0.025,8.041834e+09,3.268257e+00,8.768309e-07
4096,4096,8,4,64,4,4,0.079,0.004,6.056190e+10,1.780498e+01,8.742026e-07
4096,4096,8,4,256,4,4,0.079,0.008,3.343777e+10,9.830580e+00,8.742026e-07
