M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
1024,2048,8,3,256,3,3,0.009,0.003,1.011539e+10,2.593682e+00,6.420910e-07
1024,2048,8,3,576,3,3,0.009,0.004,8.730813e+09,2.238662e+00,6.420910e-07
1024,2048,8,3,1024,3,3,0.009,0.004,8.707428e+09,2.232666e+00,6.420910e-07
1024,2048,20,3,64,3,3,0.013,0.005,1.712558e+10,2.749259e+00,6.433763e-07
1024,2048,20,3,256,3,3,0.013,0.006,1.365878e+10,2.192716e+00,6.433763e-07
1024,2048,20,3,576,3,3,0.013,0.007,1.125522e+10,1.806860e+00,6.433763e-07
1024,2048,20,3,1024,3,3,0.013,0.007,1.128535e+10,1.811695e+00,6.433763e-07
1024,2048,32,3,64,3,3,0.018,0.007,1.885777e+10,2.519678e+00,6.478481e-07
1024,2048,32,3,256,3,3,0.018,0.009,1.456602e+10,1.946236e+00,6.478481e-07
1024,2048,32,3,576,3,3,0.018,0.011,1.192379e+10,1.593194e+00,6.478481e-07
1024,2048,32,3,1024,3,3,0.018,0.011,1.181308e+10,1.578402e+00,6.478481e-07
2048,4096,3,3,64,3,3,0.032,0.004,1.159651e+10,7.426086e+00,9.166582e-07
2048,4096,3,3,256,3,3,0.032,0.005,1.039523e+10,6.656817e+00,9.166582e-07
2048,4096,3,3,576,3,3,0.032,0.007,7.301544e+09,4.675707e+00,9.166582e-07
2048,4096,3,3,1024,3,3,0.032,0.008,6.128088e+09,3.924258e+00,9.166582e-07
2048,4096,6,3,64,3,3,0.038,0.005,1.915054e+10,7.237283e+00,9.070537e-07
2048,4096,6,3,256,3,3,0.038,0.007,1.548243e+10,5.851047e+00,9.070537e-07
2048,4096,6,3,576,3,3,0.038,0.010,1.053336e+10,3.980718e+00,9.070537e-07
2048,4096,6,3,1024,3,3,0.038,0.011,9.182120e+09,3.470065e+00,9.070537e-07
2048,4096,8,3,64,3,3,0.032,0.005,2.743070e+10,6.563732e+00,9.089295e-07
2048,4096,8,3,256,3,3,0.032,0.006,2.165580e+10,5.181891e+00,9.089295e-07
2048,4096,8,3,576,3,3,0.032,0.010,1.330410e+10,3.183462e+00,9.089295e-07
2048,4096,8,3,1024,3,3,0.032,0.012,1.109670e+10,2.655264e+00,9.089295e-07
2048,4096,20,3,64,3,3,0.051,0.010,3.345012e+10,5.039868e+00,9.080849e-07
2048,4096,20,3,256,3,3,0.051,0.013,2.596602e+10,3.912253e+00,9.080849e-07
2048,4096,20,3,576,3,3,0.051,0.021,1.592311e+10,2.399106e+00,9.080849e-07
2048,4096,20,3,1024,3,3,0.051,0.025,1.346815e+10,2.029221e+00,9.080849e-07
2048,4096,32,3,64,3,3,0.065,0.014,3.942474e+10,4.785958e+00,9.092706e-07
2048,4096,32,3,256,3,3,0.065,0.020,2.663124e+10,3.232893e+00,9.092706e-07
2048,4096,32,3,576,3,3,0.065,0.031,1.756292e+10,2.132046e+00,9.092706e-07
2048,4096,32,3,1024,3,3,0.065,0.037,1.466616e+10,1.780395e+00,9.092706e-07
4096,8192,3,3,64,3,3,0.129,0.006,3.322023e+10,2.124803e+01,1.272343e-06
4096,8192,3,3,256,3,3,0.129,0.008,2.376718e+10,1.520175e+01,1.272343e-06
4096,8192,3,3,576,3,3,0.129,0.013,1.542662e+10,9.867039e+00,1.272343e-06
4096,8192,3,3,1024,3,3,0.129,0.024,8.325060e+09,5.324800e+00,1.272343e-06
4096,8192,6,3,64,3,3,0.152,0.008,4.857887e+10,1.836697e+01,1.285568e-06
4096,8192,6,3,256,3,3,0.152,0.012,3.345850e+10,1.265018e+01,1.285568e-06
4096,8192,6,3,576,3,3,0.152,0.018,2.198685e+10,8.312912e+00,1.285568e-06
4096,8192,6,3,1024,3,3,0.152,0.032,1.252520e+10,4.735597e+00,1.285568e-06
4096,8192,8,3,64,3,3,0.129,0.008,6.673896e+10,1.602457e+01,1.285518e-06
4096,8192,8,3,256,3,3,0.129,0.012,4.577240e+10,1.099033e+01,1.285518e-06
4096,8192,8,3,576,3,3,0.129,0.020,2.728763e+10,6.551982e+00,1.285518e-06
4096,8192,8,3,1024,3,3,0.129,0.036,1.490308e+10,3.578351e+00,1.285518e-06
4096,8192,20,3,64,3,3,0.201,0.017,7.733553e+10,1.156629e+01,1.281704e-06
4096,8192,20,3,256,3,3,0.201,0.025,5.439899e+10,8.135903e+00,1.281704e-06
4096,8192,20,3,576,3,3,0.201,0.041,3.245206e+10,4.853524e+00,1.281704e-06
4096,8192,20,3,1024,3,3,0.201,0.070,1.920509e+10,2.872309e+00,1.281704e-06
4096,8192,32,3,64,3,3,0.280,0.027,7.950094e+10,1.036689e+01,1.278770e-06
4096,8192,32,3,256,3,3,0.280,0.038,5.694635e+10,7.425783e+00,1.278770e-06
4096,8192,32,3,576,3,3,0.280,0.060,3.589437e+10,4.680613e+00,1.278770e-06
4096,8192,32,3,1024,3,3,0.280,0.105,2.054839e+10,2.679503e+00,1.278770e-06
8192,16384,3,3,64,3,3,0.516,0.016,5.134859e+10,3.288697e+01,1.822426e-06
8192,16384,3,3,256,3,3,0.516,0.019,4.215055e+10,2.699595e+01,1.822426e-06
8192,16384,3,3,576,3,3,0.516,0.028,2.915740e+10,1.867429e+01,1.822426e-06
8192,16384,3,3,1024,3,3,0.516,0.047,1.695948e+10,1.086195e+01,1.822426e-06
8192,16384,6,3,64,3,3,0.609,0.019,8.285090e+10,3.134322e+01,1.800778e-06
8192,16384,6,3,256,3,3,0.609,0.027,5.868350e+10,2.220048e+01,1.800778e-06
8192,16384,6,3,576,3,3,0.609,0.038,4.247713e+10,1.606947e+01,1.800778e-06
8192,16384,6,3,1024,3,3,0.609,0.064,2.519737e+10,9.532384e+00,1.800778e-06
8192,16384,8,3,64,3,3,0.514,0.018,1.214095e+11,2.904488e+01,1.795497e-06
8192,16384,8,3,256,3,3,0.514,0.026,8.406193e+10,2.011020e+01,1.795497e-06
8192,16384,8,3,576,3,3,0.514,0.040,5.329102e+10,1.274885e+01,1.795497e-06
8192,16384,8,3,1024,3,3,0.514,0.072,3.001874e+10,7.181405e+00,1.795497e-06
8192,16384,20,3,64,3,3,0.794,0.038,1.420468e+11,2.099618e+01,1.804182e-06
8192,16384,20,3,256,3,3,0.794,0.053,1.005763e+11,1.486635e+01,1.804182e-06
8192,16384,20,3,576,3,3,0.794,0.084,6.413328e+10,9.479651e+00,1.804182e-06
8192,16384,20,3,1024,3,3,0.794,0.140,3.821950e+10,5.649290e+00,1.804182e-06
8192,16384,32,3,64,3,3,1.126,0.053,1.629302e+11,2.135347e+01,1.805746e-06
8192,16384,32,3,256,3,3,1.126,0.084,1.027661e+11,1.346843e+01,1.805746e-06
8192,16384,32,3,576,3,3,1.126,0.125,6.872932e+10,9.007597e+00,1.805746e-06
8192,16384,32,3,1024,3,3,1.126,0.209,4.111345e+10,5.388289e+00,1.805746e-06
16384,32768,3,3,64,3,3,2.043,0.028,1.160172e+11,7.359864e+01,2.561758e-06
16384,32768,3,3,256,3,3,2.043,0.037,8.621136e+10,5.469052e+01,2.561758e-06
16384,32768,3,3,576,3,3,2.043,0.060,5.365242e+10,3.403587e+01,2.561758e-06
16384,32768,3,3,1024,3,3,2.043,0.098,3.274471e+10,2.077250e+01,2.561758e-06
16384,32768,6,3,64,3,3,2.435,0.037,1.737977e+11,6.569865e+01,2.549321e-06
16384,32768,6,3,256,3,3,2.435,0.052,1.244938e+11,4.706087e+01,2.549321e-06
16384,32768,6,3,576,3,3,2.435,0.083,7.801630e+10,2.949156e+01,2.549321e-06
16384,32768,6,3,1024,3,3,2.435,0.131,4.900115e+10,1.852331e+01,2.549321e-06
16384,32768,8,3,64,3,3,2.025,0.040,2.161812e+11,5.097280e+01,2.544656e-06
16384,32768,8,3,256,3,3,2.025,0.051,1.698524e+11,4.004905e+01,2.544656e-06
16384,32768,8,3,576,3,3,2.025,0.084,1.022466e+11,2.410845e+01,2.544656e-06
16384,32768,8,3,1024,3,3,2.025,0.147,5.850174e+10,1.379397e+01,2.544656e-06
16384,32768,20,3,64,3,3,3.203,0.076,2.832359e+11,4.224294e+01,2.554409e-06
16384,32768,20,3,256,3,3,3.203,0.103,2.093959e+11,3.123015e+01,2.554409e-06
16384,32768,20,3,576,3,3,3.203,0.167,1.284663e+11,1.915997e+01,2.554409e-06
16384,32768,20,3,1024,3,3,3.203,0.282,7.626820e+10,1.137495e+01,2.554409e-06
16384,32768,32,3,64,3,3,4.341,0.111,3.083272e+11,3.895564e+01,2.553338e-06
16384,32768,32,3,256,3,3,4.341,0.162,2.115289e+11,2.672565e+01,2.553338e-06
16384,32768,32,3,576,3,3,4.341,0.251,1.369757e+11,1.730622e+01,2.553338e-06
16384,32768,32,3,1024,3,3,4.341,0.420,8.174940e+10,1.032864e+01,2.553338e-06
1024,2048,3,4,64,3,3,0.009,0.002,5.537971e+09,3.801327e+00,6.469017e-07
1024,2048,3,4,256,3,3,0.009,0.003,4.422696e+09,3.035789e+00,6.469017e-07
1024,2048,3,4,576,3,3,0.009,0.003,3.956736e+09,2.715949e+00,6.469017e-07
1024,2048,3,4,1024,3,3,0.009,0.003,3.891173e+09,2.670946e+00,6.469017e-07
1024,2048,6,4,64,3,3,0.010,0.002,1.018570e+10,4.136195e+00,6.384285e-07
1024,2048,6,4,256,3,3,0.010,0.003,7.617962e+09,3.093492e+00,6.384285e-07
1024,2048,6,4,576,3,3,0.010,0.004,6.509413e+09,2.643334e+00,6.384285e-07
1024,2048,6,4,1024,3,3,0.010,0.004,6.441379e+09,2.615707e+00,6.384285e-07
1024,2048,8,4,64,3,3,0.009,0.002,1.444384e+10,3.707523e+00,6.420910e-07
1024,2048,8,4,256,3,3,0.009,0.003,1.002933e+10,2.574383e+00,6.420910e-07
1024,2048,8,4,576,3,3,0.009,0.004,8.691310e+09,2.230933e+00,6.420910e-07
1024,2048,8,4,1024,3,3,0.009,0.004,8.625052e+09,2.213925e+00,6.420910e-07
1024,2048,20,4,64,3,3,0.013,0.003,2.499206e+10,3.994561e+00,6.433763e-07
1024,2048,20,4,256,3,3,0.013,0.006,1.373250e+10,2.194910e+00,6.433763e-07
1024,2048,20,4,576,3,3,0.013,0.007,1.175049e+10,1.878118e+00,6.433763e-07
1024,2048,20,4,1024,3,3,0.013,0.007,1.178764e+10,1.884056e+00,6.433763e-07
1024,2048,32,4,64,3,3,0.018,0.004,3.124149e+10,4.181227e+00,6.478481e-07
1024,2048,32,4,256,3,3,0.018,0.008,1.604641e+10,2.147584e+00,6.478481e-07
1024,2048,32,4,576,3,3,0.018,0.010,1.295611e+10,1.733990e+00,6.478481e-07
1024,2048,32,4,1024,3,3,0.018,0.010,1.295059e+10,1.733251e+00,6.478481e-07
2048,4096,3,4,64,3,3,0.032,0.005,1.050293e+10,6.724140e+00,9.166582e-07
2048,4096,3,4,256,3,3,0.032,0.005,9.235515e+09,5.912720e+00,9.166582e-07
2048,4096,3,4,576,3,3,0.032,0.008,6.356189e+09,4.069331e+00,9.166582e-07
2048,4096,3,4,1024,3,3,0.032,0.009,5.639217e+09,3.610314e+00,9.166582e-07
2048,4096,6,4,64,3,3,0.038,0.005,1.947103e+10,7.359110e+00,9.070537e-07
2048,4096,6,4,256,3,3,0.038,0.006,1.564981e+10,5.914875e+00,9.070537e-07
2048,4096,6,4,576,3,3,0.038,0.009,1.074156e+10,4.059792e+00,9.070537e-07
2048,4096,6,4,1024,3,3,0.038,0.011,9.410097e+09,3.556563e+00,9.070537e-07
2048,4096,8,4,64,3,3,0.032,0.005,2.740657e+10,6.604843e+00,9.089295e-07
2048,4096,8,4,256,3,3,0.032,0.006,2.084616e+10,5.023817e+00,9.089295e-07
2048,4096,8,4,576,3,3,0.032,0.010,1.385977e+10,3.340133e+00,9.089295e-07
2048,4096,8,4,1024,3,3,0.032,0.012,1.154137e+10,2.781410e+00,9.089295e-07
2048,4096,20,4,64,3,3,0.047,0.007,4.876251e+10,6.833045e+00,9.080849e-07
2048,4096,20,4,256,3,3,0.047,0.012,2.767323e+10,3.877825e+00,9.080849e-07
2048,4096,20,4,576,3,3,0.047,0.019,1.804658e+10,2.528851e+00,9.080849e-07
2048,4096,20,4,1024,3,3,0.047,0.023,1.478970e+10,2.072467e+00,9.080849e-07
2048,4096,32,4,64,3,3,0.068,0.009,6.139990e+10,7.801657e+00,9.092706e-07
2048,4096,32,4,256,3,3,0.068,0.018,3.010271e+10,3.824941e+00,9.092706e-07
2048,4096,32,4,576,3,3,0.068,0.029,1.839437e+10,2.337244e+00,9.092706e-07
2048,4096,32,4,1024,3,3,0.068,0.033,1.618112e+10,2.056022e+00,9.092706e-07
4096,8192,3,4,64,3,3,0.129,0.007,3.024550e+10,1.936085e+01,1.272343e-06
4096,8192,3,4,256,3,3,0.129,0.010,2.114269e+10,1.353393e+01,1.272343e-06
4096,8192,3,4,576,3,3,0.129,0.014,1.413318e+10,9.046980e+00,1.272343e-06
4096,8192,3,4,1024,3,3,0.129,0.025,8.217108e+09,5.259963e+00,1.272343e-06
4096,8192,6,4,64,3,3,0.152,0.007,5.397109e+10,2.042676e+01,1.285568e-06
4096,8192,6,4,256,3,3,0.152,0.012,3.429501e+10,1.297984e+01,1.285568e-06
4096,8192,6,4,576,3,3,0.152,0.017,2.324607e+10,8.798077e+00,1.285568e-06
4096,8192,6,4,1024,3,3,0.152,0.031,1.316248e+10,4.981682e+00,1.285568e-06
4096,8192,8,4,64,3,3,0.128,0.007,7.706909e+10,1.842175e+01,1.285518e-06
4096,8192,8,4,256,3,3,0.128,0.012,4.484333e+10,1.071886e+01,1.285518e-06
4096,8192,8,4,576,3,3,0.128,0.019,2.900420e+10,6.932845e+00,1.285518e-06
4096,8192,8,4,1024,3,3,0.128,0.034,1.559005e+10,3.726473e+00,1.285518e-06
4096,8192,20,4,64,3,3,0.201,0.011,1.216420e+11,1.821271e+01,1.281704e-06
4096,8192,20,4,256,3,3,0.201,0.024,5.600521e+10,8.385316e+00,1.281704e-06
4096,8192,20,4,576,3,3,0.201,0.037,3.609101e+10,5.403686e+00,1.281704e-06
4096,8192,20,4,1024,3,3,0.201,0.065,2.073914e+10,3.105144e+00,1.281704e-06
4096,8192,32,4,64,3,3,0.275,0.015,1.455238e+11,1.861590e+01,1.278770e-06
4096,8192,32,4,256,3,3,0.275,0.034,6.321547e+10,8.086738e+00,1.278770e-06
4096,8192,32,4,576,3,3,0.275,0.056,3.827253e+10,4.895952e+00,1.278770e-06
4096,8192,32,4,1024,3,3,0.275,0.095,2.268522e+10,2.901970e+00,1.278770e-06
8192,16384,3,4,64,3,3,0.516,0.017,4.703373e+10,3.010781e+01,1.822426e-06
8192,16384,3,4,256,3,3,0.516,0.022,3.718958e+10,2.380626e+01,1.822426e-06
8192,16384,3,4,576,3,3,0.516,0.031,2.596313e+10,1.661984e+01,1.822426e-06
8192,16384,3,4,1024,3,3,0.516,0.049,1.641434e+10,1.050735e+01,1.822426e-06
